reviewId,content,score
5193b16c-88bc-461a-b5e4-fdaff692da5b,Freedom isn't free,5
e34b9193-d4c8-4e93-a83b-ed35dd072728,Error Mulu,1
58921856-0bc1-4b67-b310-e168e74834e6,The worst app,1
f16d3d61-8a13-49ec-8bdc-f91eab45c5b4,Superb,5
171714e7-33b3-4d7c-860a-663a8809ad1d,That's a very Amazing app,1
5e5b96d2-a314-49b2-a2dd-0e46432b7152,... app,1
e8e9f3a9-9e7e-4e40-b1ce-4747a5e4ba0a,Please fix issues with videos lagging and I also hope embedding videos would also get easier.,3
222bcc41-2bee-49a7-a376-f42a1153eebc,Chatting is not smooth there is some lag while Chatting in x,3
b6824aeb-55c4-4ba0-a647-99728cb56be2,I love that it's the only platform that actually respect freedom of speech,5
a91c58c5-52fb-4736-b07c-1e768f725f41,Ever since space Karen took over he's made it more and more of a shitshow. Now he's blatantly letting hate speech be promoted by a company known to spread hateful and harmful propaganda and there's nothing you can do to report or block it.,1
42df125f-621e-49b6-8b49-016ba80c4bda,Wow.nice,5
e98e3042-708b-4b31-ae88-4bc775be4aa3,😍😍😍,5
2fd3a96c-03d5-4833-9a7c-1f1ea53eb707,ٹویٹر ایک جانبدار ایپ ہے جو فلسطینیوں کی اور باقی مسلمانوں کی ترجمانی نہیں کر رہا ہے ۔وہ صرف اپنے حمایتیوں کی سنتا ہے۔۔۔۔,1
bf386b37-2085-467b-9534-631cd6fcbad3,Where is twitter....?,5
bd2e6b7a-f2bd-475c-9a68-0dd5e2358c74,Excellent services,5
7f82c8ee-869b-49ea-8137-bf5ac99e2216,When audio and video call we will get And automatic del option and can't record audio and video call,2
778109bf-5997-4942-948e-3b99b5979f55,Love it,5
43d239a6-ecfe-475a-9b55-29d15a247419,Error on video loading,1
b3276575-9975-4435-8408-69fb61bccfad,"Lack of free speech in true sense before, things getting better now with musk",3
d14ce077-3049-4dd0-b081-15f6b97adc0d,i hate x,1
45d855e4-44af-49d9-a651-ca67698ddde9,"The support section doesn't work so I write here, the list feature is buggy, after I create 2 list and add several members(80), suddenly they stop adding, it's add and immediately remove and says something went wrong",2
213d6754-4cd1-4a05-8e7f-529c15b6d89f,Gengeng,2
ef1d9a86-2ad1-4f5e-9b48-f3eb021568f6,"X is very open minded and functional for all parties. It is easy to use, fast. And it allows multiple parties and groups to connect easily across the globe. Thank you for X, although in all honesty, I think Twitter was a much better name",5
b9306ce9-67e3-487e-9e5b-c4d144252e45,It's Twitter and elons a baby,1
73d9a730-fbb9-4688-9480-c8eda85c4d0f,"Getting worse day by day, not even a single video is playing properly, almost 5-7 times get paused and after that it won't play, that too for a 30 sec video. Simply waste",1
ed72ea32-ce29-419c-a5fe-6795585acc60,"This app has been getting actively worse with every update. The removal of useful features for no real reason, putting features behind a useless premium. More disruptive ads, crashing every time i get a notification, crashing if i try to watch a video, and worst of all. THE REBRANDING. Deciding to change one of the most well known social media to just a letter is one of the most stupid decisions ever made. A decision only elon musk could make.",1
3a97c983-09c1-475b-8946-b1e2475dfb6d,Knowledge is power. Seek truth here.,5
cde6bb12-cf5a-4026-886d-0de01e58fd13,👍,5
41e7cbbf-7862-45b6-8c97-5f64a8c3f0a6,Nice,5
375d56b0-e743-4f2e-8c96-232b29d428d2,تطبيق كان يعمل في البداية ثم صار لايعمل ابدا وافسد هاتفي😭😭,1
309cdfd5-d81d-4c0e-b1df-3b03407d7f35,tha perfect app to say your opinion thank you ilon mask,5
2ccca003-3ac7-4acb-94b8-b6ef9a789677,"I want to see all sides of our worlds issues,failures and successes. I want to determine for myself truth from lie. Thank you Elon for taking this platform and allowing America's 1st ammendment right to continue to prevail in the faces of all free speech haters. People intentionally lying,hating,deceiving and the alike are the haters of Free speech. These people know that speaking freely without fear is the only way to combat deceit and propaganda of all the nasty untruths being pushed by hate.",5
3b85a739-a45a-4528-acc4-02e67dd62f27,Okei so good after update. I can post vdo and edit done. Thanks.,5
0da558e0-21f4-43b6-9a22-a6830bc75fb0,Awesome,5
30675494-12dd-4027-94e5-9b3f6e9168a2,Please gave back the old Twitter,4
d3c436c3-e05b-4d54-a3bc-bfebf0037ba5,Good content. 👍,5
0d4b2f88-dcf0-4b3f-b40d-859ac1732ab4,This app is waste man we're cannot opening account were not enjoying bro ur waste u change everting in twitter bro we can't event opening account with the phone number,5
c29d9d5a-f45a-4c95-8e45-d9330d398dc1,I can't open after install log in problem,5
439a0552-a5cc-4cf8-b4fb-41c7cc4a421a,twitter was better than X,1
bef6a3a6-b74c-407e-82c2-a0644f6cabe7,I've been able to get my thoughts out ot the World,5
34373431-7236-4da2-afa1-29d4700cff0e,Go back to being twitter,1
ccda1152-cf6b-422f-81e1-c652942a5413,Thank you Elon,5
1201d055-e89a-48b1-bb5f-e805eb7aa691,video player is soooo problematic,1
1c630b27-ec46-420b-816e-49d6399c9faf,Great application for great owener,5
01650822-735e-475d-b7d0-98ac040e9566,It does everything it's supposed to.,5
62f3c09b-04c2-4774-a470-9078d38d45dc,Very nice,1
4ff5ff8b-d767-4d9e-a16f-a383452b153b,"Edit: Gave up & uninstalled, this network has turned into a fascist cess pool, thanks to Elon the head toxic psycho. Annoying bug in the last month where it keeps jumping back to the top of a page when you scroll and hit back or come back from sleep. Makes using the app over the browser way more annoying...",1
18881009-a600-484b-bbe1-87577c498bc1,Gk bisa daftarin nomer telefon,1
c017be05-2cc6-4113-bed8-68c3b143d18a,It my favorite,5
dce35ab8-774a-4963-9eb8-45239ad71941,X app is giving us freedom of Speech and expression of thoughts. Elon Musk should keep it up.,5
d68e5a63-fb4d-44f7-a008-0d7e2ed30a05,Keeps on sending irrelevant tweets.,2
fa6cfec6-fd90-4322-abd1-348000fdde70,Massive anti lgbt ads that are promoted and cant be blocked,1
29eb358b-a37d-4e84-8c9e-d023ee563ce6,I've been trying to grow my audience and guide potential customers to my art but after recent updates I find that any link I post gets buried under ads or posts from people whom I don't even follow. It's a incoherent mess.,2
e0237710-486a-43d5-90d0-50d75ee0137a,X Twitter best app,5
a1280f19-dcd2-4bd8-b84c-8d18c1cca5c8,"X is not just a social media platform; it's a dynamic global conversation that keeps me informed and entertained every day. X has become an integral part of my daily routine. It's where I stay updated on the world, connect with like-minded individuals, and have a platform to share my thoughts. If you're looking for a diverse and real-time social experience, X is the way to go!",5
7d22066c-ef3c-4f21-ad50-034cf7505c44,"Application supports the Palestinian cause and conveys real news, freedom of opinion and expression unblocked and uncontrolled, and we assume our brothers in Gaza from it, which is true and better than all other applications examples Facebook and Instagram or threads Thank you, Ellon Mask for this app.",5
76a1fbea-26b9-410e-809f-e1c3e110f331,"The worst I have ever used in my life why tf u have to give username to login ,i mean I know my password i know my email why can't u just lemme login why tf u have to know my username",1
de97a558-2014-494d-a84c-1e6cf5f2b414,X means porn... I hate this application,1
e2011398-ab1e-48b9-80f8-85a18d879c27,🇧🇩,5
b368d63a-75be-4529-9cdb-105103d84488,"Ever since Elon, this app truly feels like the World's Town Square or Commons, and I love it.",5
d3eb1601-a244-4d91-9650-a279b3301833,Pretty app for freedom of expression,5
6af3a4d5-b39d-4c8d-9a28-e53de7c2deef,Literally each new update make this worse and worse,1
01bf842f-caa7-4ca1-be31-e38b5e755369,Make the research on X faster,5
f20a19ec-4f87-4c71-b9f9-06ededcc8e75,incredible performance app,5
270fd75b-fdef-4a20-8288-744a72d34f99,مش عايزه يزهرلي تاني,1
97121018-b953-474a-ae09-efeee574b891,Thanks for providing freedom of speech,5
26452a89-a267-4f17-8825-0c8783617afe,not my twitter,1
b5a16233-66d5-427c-8168-a02d5173ae23,Everybody should leave this hell hole,1
75f68d2a-2408-458d-bb6d-ea6ae8bb0fe6,"Irrelevant and shabby. It's not just the platform itself that's gone down the drain under current management. The app has become practically unusable. Stalls, crawling and hacking video, mysterious service interruptions, ""helpful"" suggestions that are ridiculous and ads that aren't just irrelevant, but directly inappropriate and insulting. Remarkable how they've completely wrecked a resource that, up until recently, was useful and important.",1
1db250e6-5304-46a7-9bf7-710df0700445,It's really wonderful appreciation,5
ab05d352-b845-42e7-a492-17f7b25cec8d,Twitter circle removed,1
c4137011-0b55-46bc-b8c7-8b49f279de2f,I can't enter the spaces and can't vedios upload properly. There is a black screen nothing else. So disappointed,2
bb7de4a7-a44d-4921-9709-817ba6792f25,Bekar che app,1
db130905-2bfe-4c62-a8dd-c45178669526,"I've always loved Twitter. I think Elon is trying to make it better and while it's not perfect, it's way better than it used to be.",4
01a6ef5e-1691-47ca-8c9b-deb0724b7c91,N/A,3
96d6c913-c260-4858-944f-af4e0ae1c446,Very nice,5
94a64434-5215-4845-8d1f-9714658da947,Free speech ftw,5
abbbf798-2652-490e-bf1f-c54cad74b160,"I'm not able to edit video anymore on X, new update is worse.",1
35673e49-bd59-412e-a9f1-ce7f89e0093c,Best app,5
9773f295-bc6b-494a-97a4-f74eb2aa6dcc,Good ap,5
b5514a1e-99b3-4564-a1b0-e607ace0e5ad,Faster,4
debb72b3-450c-4818-882e-c94fa0b902de,Free speech 💬,5
c5eb9841-f2d2-4a6a-9931-5f2034f555a6,Good,5
3b10362f-3f9a-4265-8fb0-ec24203e2836,change the name back to twitter,1
4ea0d8a0-c9b2-4756-8cf5-ecb8a25bc2fe,it's best platform but pls keep its signature,5
0622ea8e-fa6f-4b9f-8ab3-f5b50faa34a4,Occasionally,5
09483729-7438-45cb-8c21-08b87aecaf75,Okay,5
93b37db4-3250-4a10-9fc1-66aab7e19d38,Good,5
e3f1c0c5-4a83-42aa-8bd1-ddd48d29c7be,Very good you can say what ever you want,5
170d1b9a-f627-457e-89e4-70a6df7fe9fa,"This mobile version is just the worst. It has so many bugs that does not seem like the company is trying to fix at all. Every update a new issue comes up and this time, the app is so slow to load and the videos don't work for some reason. I think you should fix the problems that already exist before releasing an update.",1
4c17d1d6-6d5a-4857-8700-eb349ac1b166,VERY NICE APP 👍👍👍👍👍,5
d18cc420-e451-4bc1-a418-3c58d3d1fbaa,wanted to go back in the previous version. last update want to remove.,4
319791af-6556-4a10-9279-199500d2d3d0,We all know why... Hwheheh 🙏🙏🙏🙏🙏✌️✌️🪦🪦🕊️🕊️🕊️😳😳😳😳🥜🥜🥜🥜🤫,5
4f442f35-8d6c-4ee5-81d0-712366c4a51a,Useless app 👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻,1
814d1e88-ff83-4202-b24c-e532da53bf9e,You should diversify the reactions,5
1b226935-820e-4e1d-88df-322d102af3e9,My ac is suspended I don't know why Many times I'll sand mails but they not response Verry unprofessional app Fake app I having problem my ac use some author one and I don't know how to I revoke them,1
0568d9e6-f553-4726-ae51-eb9c786ef47f,It is good,5
4ad17f44-2728-4b98-8d37-6ab97b31f174,really enjoy the 18+ content on X,3
815d70e2-fb77-448f-9a52-751a831738fa,Thanks for giving the world freedom of speech,5
ce40b5f4-25c9-41ef-ab0a-95cdcdbcea26,شكرا لإدارة لدعمها لصوت الحق والإنسانية X ❤️,5
eceb113e-5ab7-4891-bd63-f7780d0b59da,Too much lag,1
e2ea07f3-a5b4-4f38-849a-73ab2723ef52,Elon Musk did everything he promised to do. Free speech! It's liberating. Bonus that he keeps improving the platform.,5
029b23e8-e13b-4a51-8045-cab50bcfe475,یس,5
039bbaf5-509b-4e96-8756-18ce6114fb2d,Savvy App !,5
f92b44ef-1081-43b6-9923-c64c4f648c38,Overall good but spaces is often glitchy and keep loosing audio,4
332f13dc-7052-43b8-8195-011904696b86,Eli masks,5
3ab56d1c-6540-4c87-b777-888ebb4bd443,good,5
06c0ea8a-fd82-4176-bdc9-fa1526db5b38,"Worked fine, then the back button on both the app and my on phones os stopped working. I can also no longer upload images. Very annoying. I got my password wrong and they thought it was suspicious and locked me out of my own account.",1
cf2125a8-81d7-46ef-9079-be4ecb6185a9,Its the only way we could feel free,5
6ac24ee2-43ef-4833-a1e1-deb9fd9b2b22,"It keep saying ""unable translate this post"" and it been like this for many months already",1
9cea73fe-f24e-4d41-bffa-d8b3f8451828,"It's fun and all But still gay. Sorry lol I'm Republican, and maybe not the right person to ask. I like Elon but not sensorship. Thanks for asking tho!",3
e99c0a33-3276-45f8-a0af-78683e2c263b,Simply super okay.,5
5a8ebe5d-1368-4794-b97c-093e1bea715a,Excellent,5
f2c81c84-8272-4063-90d9-6d71484d1293,They support freedom of speech,5
e560c7c9-ecc0-405b-88be-c9fd2b0d6a0a,Excellent & Best App 100%,5
ec243c11-4779-4a7c-85a4-55c0da2005ce,Don't listen to review bombs,5
b7b8ae8b-c40c-4b2b-88c4-27b9609b8d35,"Please add options such as translate , forward to persons,ect",4
b91b7b7c-63f0-45d2-96f2-2316704dd4a8,Nice one,5
1ea67112-e893-43b5-8533-ebad495a135c,"I am from Kazakhstan and for some reason I can't sign up with my number or gmail. Whole process of registration takes 5 or more minutes, which ends with error.",1
2f9d9af8-d0d1-4bdc-9067-451eaa96e26a,"Login works only 1 out of 5 times. If I can't open X in one touch, then I don't use it.",1
b78f2e1e-19e6-4a3d-8f73-415ee6ed55c6,Great,5
ec8e1076-b58a-418e-bdae-61f76414d5db,"over all the idea behind the app is amazing. I feel the app is lacking in some areas and that priorities are incorrect and unbalanced. You should be striving to make.whats there better or perfect. instead your releasing boatloads of new features, some of which have no bearing on the functionality at all such as new icons. I'm like really??? why not fix what's broken then worry about adding features. icons IMO are not a feature but smoke and mirrors or a pacifier. Do better, Be better!",3
812f777a-3552-4f16-ad22-7b63a6806610,horrible app save yourself while you still can,1
093b78d1-1c8c-4c5e-accb-e30bb5a35ff3,The least of all you have freedom of speech,5
32c2cb67-8c45-43f7-abba-fefbfcabfe52,It is a place where you can express your feelings on any subject without any fear in your own language.,5
37d36e25-67bf-4dc1-8166-bfbb9fa6b6c1,يدعم حرية التعبير,5
0d8ce864-1c4a-4d7d-ba76-d4a24f4802a3,عمل تحديث للخصوصية وايضا طلبات الصداقة ولابد من وجود تحديثات كثيرة للبرنامج لانه معقد بعض الشئ,3
b67efe32-751f-44d9-8393-c6807fcd22b4,All of my messages with people keep disappearing and I can't get them to show back up,1
ac0ee743-3394-4e66-9421-eebd236b2234,Had to delete my previous 1 star review for a 5 star review...Am glad you fixed the bug I complained of...👍👍👍👍👍👍,5
b664d201-faf5-49ea-9eee-bd977dc703fd,Awesome,5
f3f398dd-fbf5-4b9f-aff2-f0c698d4f6ec,"My account will probably be suspended, but whatever, Twitter was awesome before Elon Musk bought it, and now it's just awful",1
0a5cdbb5-f24d-4460-a7d2-584b8962b1c8,Bring Twitter back,1
d247930b-7a53-4f58-8317-d4e63739fe70,This app is my guilty pleasure go to. Helps me relieve some tention and stress.,5
f3d82cda-47cc-49e6-9e27-e893b62acae3,bring the old TWITTER back I'll give 5 star,1
2cec8420-685b-4991-a239-7f083b487008,Twitter support Israel and ignore their crimes against women and kids there,1
42f22aac-7c88-4681-914a-4c232d22d1b3,Fair,5
ae7b1f50-4b4b-48a8-877e-fda59e668856,All good,5
8d3a89df-0332-4983-a1a8-c84c8d834a09,Truth to both views. No sensorship on both views. No dictatorship,5
76f75bde-0ece-4fb6-b626-df4ee91be79b,Good APK,5
2e2ff07a-0056-4644-b1db-26e53ea8c5ec,Video playing is to slow also buffering. I have good internet speed but only Twitter video playing is tooooo slow,1
48c7f3cf-c7c3-45a0-b45e-c9555aae7a51,Leveling the human interaction playing field.,5
a1caa8b6-ecac-4377-9871-0c134d834862,Nice,4
dc415df1-87bb-42b1-8869-0ddf22fab206,Very cool,5
76a32202-bb5a-4b70-9e1c-3ae2a50eb300,good app live not support android 13,5
2df558cc-f44d-412d-bd65-2c4e93555bcb,"X is best app for any aap, a least news platform",5
d6fcc746-706a-4961-8ea7-e342fa377b30,Great,5
09daf433-f552-49a6-879d-fcb8fc464b6b,10.14.0 is bugged. Cannot edit video. Black screen.,4
00afd005-055f-4679-98b9-3dac337d2fcb,I found that my login session refers to a wrong location... Consider to check that...,5
bd0c126d-ea45-40fc-a786-b299d2ca573f,1 star for removing the twitter circle,1
bb3159d6-7bd8-4439-986a-4b4588a736d6,Just as always!!! The best social media app!!! 5 stars with ease,5
8b3645f1-e655-4a07-97bd-21608f230538,@A. X. is nambar is .1 in the world for bussniess and .X app is the trusted 100%,5
26a002bf-cddc-4cfc-b48e-1361bf3d05d2,Happy.. Thanks Elon..,5
59a0aa25-f2bf-4598-8da6-ce751548d736,My Login never recognized,1
48421ab2-48c5-46d0-acba-eea8615b9df8,Great app to keep you informed about what the world is up to these days in any domain you could imagine,5
23a14a86-3e4f-48cc-a6d6-4a22694ebd49,very good,5
96e0f868-83a3-41fc-8778-cbdec6799446,Really needs a translation feature. Make the conversation global.,4
3ae7eea4-2e0a-4d96-8be0-ed6528a1e572,So good,5
d4c099ec-ae35-4840-960f-f7f0efcec145,from last update Twitter become worst of all social media apps😡😡😡,4
120355db-a51b-4e8c-b4a7-966651439f95,Why do you update Twitter almost every day?,4
62845bfe-b15a-4859-99e1-15b6374ebb84,♥️,5
6cc7aa5d-cf8b-4dc1-a202-c8ca04963e59,It's works very best and it contains best news,5
f8d34ddd-de9a-4571-ad7d-7520fc3778fd,"The new name sucks, and it constantly has loading issues",2
7edc5d59-8905-47ab-9ef1-bddf90701a24,X is a place of freedom,5
7ffc1f17-9209-400c-937b-a2a25272cd89,Good app soo far,5
59ad8de6-f5c0-4908-9d19-24e57fe3d4d2,dont want to say that elon should yknow but he totally should,1
38a5e425-b720-4251-b960-1be89dba81ec,Awesome... A great app!,5
b3ae6c63-33d0-4799-83f2-ddef1ce1bda6,Very good,5
42694748-1258-4d61-b9c0-937e056e6ac4,Very good app as it made our opinion free,4
fc45e04e-35d3-4f0b-a963-477cf816d79c,SPACE 🚀 X POWER OF ONE MAN ♂️,4
c0353e37-1325-47d9-9d59-422798cf59b4,Free platform to write,5
be081621-5865-4a64-8b6a-8292d6fb1d79,I'm giving five stars because X has no restrictions on speaking.,5
57c303f9-d6d9-4544-b67d-690e8e5aa2ee,can't edit videos at all just broken,1
4939f156-7502-42d7-ab0c-eae17cf2de24,"Why is it that tweeter does not have editing of text, if one type error and post, you can't edit it again. That should be fixed. It is bad, reply for two years.",4
47e3a32d-2f5b-48c6-a203-2d1b8c5e2ec4,This app is just so bad .. suspending users account anyhow is very bad once you are doing good on the app your account is been suspended,1
2f6a3216-00c6-4f44-995b-ecbbedf6a44d,Great,5
204384ba-8f0f-4cef-b695-2e3c265ade33,"I love the shortness of communications and the overall format, which makes it seem to demand less attention while commanding it because of the intellect of those who generally post on it and, how minimalistically clean the overall layout is. I love the fact that the person who runs it stands for truth and none of the craziness, which seems to abound in the world right now, endangering humanity. A bastion of sanity and truth against such delusions as there being more than two genders and more.",5
ca9f8359-02d3-42e8-a22b-86a0fc7ad743,Lit social media app 🌟🔥👌💯🇿🇲✊ @Gibsonwalima,5
3f2115df-d292-4a09-8e3e-38076c635845,Ok,1
48a99b06-3e0a-4113-980c-38ea4bc168ef,Free speach is not just a word in this app,5
466a3864-ecc1-4730-84d9-6d791484060d,Amazing. Freedom speaks. Not like meta,5
80be5832-0794-4015-ba8d-680b5eab0ff8,good,5
2ef5d9fe-e386-4076-b130-cfac470b3bcc,Free speech is not an everyday routine on public platforms that is why X is now the real social media platform you could rely on,5
4f83723e-2a28-4b59-8544-c50c093ef996,A platform where you can share your ideas to anyone in the world,5
e0f21abb-c587-4352-9dd1-717bfd837651,Twitter,1
905c7112-113d-4e45-9999-a225f6b6c796,Good app,5
f63ccac3-5292-44b6-bb07-646e64ce7caa,"So many trails to reach my account following all steps mentioned, all of them were failed",1
56e8d662-1da6-4600-a127-4f09e9c4b4c8,No. GTwitt Investigation.,3
f907a2c0-dcd5-418d-9e08-51f537700a16,"Good over all, would like a quicker way to get to the newest tweets. Rather than waiting for the bubble to appear, keep tapping on the x logo to refresh.",4
0d87480e-4820-4b1a-8dc4-dd75660dc12f,Fair,5
e00cdb8e-30be-4874-abd1-9453088d4a8d,I can't change my user name keeps saying fail Fix the issue and I will give you a 5 star,1
e53a83f3-e0b4-41a3-9c3d-ca91dfaa2ac0,"Thank you, Musk!",5
0d813f04-cfb3-4c08-89db-640532a87bb8,Appreciated,5
1e7d008a-4dbb-4715-8ba6-44267f12e171,It's Twitter you twit.,5
04cb0f60-a6ae-4e59-8681-f30c6eba740e,Amazing content.. Smooth transmission..,5
f7372a69-1abe-4fa2-8dbb-1965ea7022e2,It's cool!,4
62ec33e7-c231-4b0a-9566-2a2b3e4af9df,Love this app best app ever yeah baby,5
9507bb7a-fb02-4212-949d-654d30ec2cbf,damn now we have to pay to get verified,2
69dd2300-63f4-4663-8c4d-c8a548893d89,Best social media ever,5
cdeb574f-9f49-41cf-830d-d038e74223e8,Thank you Mr. Elon Mask,5
1b2ea923-b490-4e3b-8b38-29c4f350a279,Excellent,5
fd673a30-4465-4562-9ada-aad5ff005d50,Perfect,5
53fbecb4-1a2a-41a6-ab82-26ccee15a165,Excellent,3
4ca935af-476e-4f9a-afd1-177d87e58526,It's very easy to reach and very easy to get from others,3
a1f17051-c8e1-4e6e-8853-1c342041e54d,Elon Musk work on this app each update is totally a disaster,1
157b6a16-7cbc-4112-8eef-c91a53b57286,Meh.,3
dc40373b-eee2-48a8-bc52-20d14cbb53b7,I hope it will still be the best years to come as Twitter was for a long time .,3
c9a992df-86c3-48b6-a9b8-8804da52f307,Good,5
df1230ff-7fb3-4f30-8ca6-b277386038f7,Horrible login experience,1
c72caa7d-8fbf-40d1-b5ec-60cb00d9abb6,Not like that,5
59332bf5-049f-488e-8554-1b78b036efc5,Very useful App,5
33102c58-27ae-42be-b044-4aa76daf2426,Most Popular and favourite app,5
673cce7e-99ba-4753-a65b-838d211d858b,EXCELLENT!,5
a6120a0c-51bb-42a9-b0de-dd1bd55c93db,The best ever app for personal branding but there is one thing that I don't like about X. X Algo is so hungry and it support just blue check profiles. kindly support small accounts too so everyone can get benefits. Thank you!,4
15188dc2-afd9-46ff-a954-3a0af622a49a,Cool,5
0d70735e-e78a-42ca-a05e-9d5a73202e9b,Free speech !,5
48528b6a-800f-4428-bc90-80be9a2a84cd,"X is much better than Twitter, thank you Elon Musk",4
f0ddbb6a-ef22-4d1d-bd3a-d5478a81ccdc,Freedom of speech,5
39c9c359-2728-47ec-8163-11c2584ef52f,Elon Musk is the person I give more respect in my life than anyone else,5
c7f02ed2-3d15-440f-acbf-43c401947bb3,freedom of speech,5
4587d5e1-27cb-4b80-a023-293e754255d5,Superrr,5
e36d46f4-b72a-4a36-af9f-e2d51121ddfc,Very good app,5
2e13d4d3-9d08-4707-9be6-e5a299caf3a6,Background data consumption high,1
062557c2-e8b9-4fc9-a47c-459ad6fb301c,Lovely 🌹,5
1ace5c22-5347-4e2e-aae8-4299667a1aa7,Nice.....,4
1613bfff-f615-4939-b20f-d96dc4e6319e,good,5
a2f1d35d-d504-4f68-816d-bb81eceea706,I'm anti-sensorship.,5
b5679d3a-e29f-45d7-b6d3-0a8c401a0335,Very cool,4
1502cc4c-24d4-4c1b-9482-38194ea3f6c6,Good,5
7fbaf3b5-de54-4b10-a871-53b90c56a1db,Finnally the bird is free,5
af9437df-92a8-459c-8e30-a69f04d2f3bc,Perfect,5
6ccf8651-5a0e-456d-8a9f-f8b6ec529d06,Best platform for free speech. Far better than zionist platform Facebook and Instagram.,5
4efcfc4a-25bb-4fa1-bfea-9f0903a115e1,Absolutely love it! The entertainment is FAF,5
73c871ba-f54b-48e4-aab8-67325c34f56f,And i thought twitter cant get any worse,1
e7429005-7c17-4cfe-bc7d-5e412768635c,🖤,5
8c22b3e3-486b-42e6-9729-88b66016e92b,Richest manchild found a new toy and this time it's the most loved social media app that he's committed to ruin for people.,1
45cae277-577a-4847-a8f7-468d8f785e52,Best,5
1e968297-b374-49a8-b6c5-d4f45b8f719a,Thank you Elon Musk.It's a great platform.Non biased 🤍🫱🏻‍🫲🏽,5
e24c7e8a-3486-486f-883e-5d9ccd74fc9d,Much better than face book every thing is real ، very neutrality for the Palestinian War,5
60f638d3-25d2-446c-8ab7-32d78c84b6ad,Bad working now days. And disgusting company,1
3a9d50ad-57ba-44bd-be6e-a1a1198c74ca,My wife is all this wow,1
60285792-6a3f-4fcb-a029-e67c705a44a6,Awesome app 💯,5
d15a9ca3-e948-445b-a053-7f2c526db4c2,Excellent 👌,5
ed84c24e-902e-4d83-9030-a7d61dca89bc,"Decided to comeback after a long time but somehow my account was banned when I have not used it for many many years. Emailed and appealed to find out what has happened multiple times, but no replies at all for every attempt.",1
5a20391a-8cc5-4851-bda4-a71f9e07990d,Elon has tanked most enjoyable things about the app and I now have to stare at an awful looking X as a bonus,1
d5c09b41-71b8-47e1-848d-af908a397ba2,Poor,1
fa0d4bec-d3cd-4779-b4f1-e54baa48eea7,Very nice platform to show their thinking on any particular reason,5
39a08dcf-a6d7-4789-ab77-1622c535e755,I have been using thing app and actually really enjoyed,5
4e95566a-3c8c-46e7-b39a-f16d668d2efb,Good,5
f3948a48-3bbe-430c-b73a-159d77591fe5,THANK YOU ELON FOR SAVING FREE SPEECH,5
af9661db-cfe0-4816-ad12-706c12025c87,Feed cities towns dist Amritsar names of Indian Punjab not search in trends explore location,2
bfbea53e-ed20-42bf-b8b7-be2e8a1617cf,Interesting,5
6f882d61-ac88-4cfc-b551-0335543501b2,Really like this app,4
d2ac53f1-62c6-4283-b45c-d5155feacfe2,Very well than other platforms..,5
18e03a9b-12c8-4416-a947-4216bb419151,VERY VERY good,5
10f51509-0d84-453e-a651-4e20c6e4dd95,D best,5
81e5da36-6f0c-4a20-92e6-c4a25afd7057,Musk is incompetent,1
59b724aa-bdb7-47e4-9424-690370876103,Nice app,5
e0b570e8-6437-4226-a878-1624f6130548,Great,5
28ae93cf-6198-4fe5-90b9-d28863f0cdbc,Just learning the platform,4
c770f4dd-b696-49b8-99f0-e6fad95e86bb,"The app is trash now. Constant freezing and updates. Video player hit or miss. Only idiots pay for blue checks, which means the top responses are from morons and OF girls. Ruined my favorite app.",1
ba3d503a-cf17-4aac-b151-c1d4c4ff23c1,X GREAT APP,5
4299552f-1ba7-49d9-9721-6385155f4178,I swear every new update causes a new issue. This one is causing my messages to show up in my notifications bar but not in my inbox or in any conversations.,1
9653067b-1255-4c10-b546-44d7b6a0e56e,love it now that Musk took over. just wish it had closed captions for the videos,5
1e61e96e-22f6-46a9-ada2-2bac85f7789c,Gaining knowledge,5
b4347f5f-c769-42fa-8f20-f9bf29d87e01,This app is totally 🦆,1
41a88818-1b41-48c0-8d44-94cdaca50f3c,"I like this app, twitter not X 😆",5
fdc2e9b6-0629-4e1b-bd0f-da4f6d33ba63,Good,5
f1b60881-c929-4a6b-b8d7-cde2ddf4c678,Very informative,1
385cd3dd-1267-46c2-ba2e-7138ab80237c,A platform that allows freedom of speech and doesn't censor the truth tellers like other platforms.,4
8d4dfeb4-eae1-4f58-b6e7-b781a9c319b3,Completely destroyed app,1
2663b8a3-443a-4269-a815-da465cf4ebc4,I like it,5
4202bb05-cc3e-4613-b233-dc14aec13eeb,Features continue to be removed,1
a668e201-cb18-482b-a92f-9bec84cabe4b,Good at the moment,4
6cbf6151-52ab-4292-ac27-f66ad0d62498,Non biased platform ♥️,5
c8008646-44f1-43b0-a17a-1039d7b53e55,Freedom of speech. Thank you,5
99d88a07-ec58-4929-80fe-21288ba0a5dc,excellent,5
4583a586-5914-4188-a4a8-a6fd1efb570d,Good social networking app,5
f41f3f07-4ab5-403b-a02e-71d125ae02cc,Good 👍,2
1d6d8506-4c5c-433e-9f94-4cd4df72ec2a,"Even one star is too much. I am sorry for updating the app, is worst than befir",1
d6fbd196-382f-4cab-bb64-6486986f46c0,Download it again because of its fairness and the freedom it gives its users to express their opinions.,4
a415d230-69fe-475f-b6fe-63f9891323af,Musk is a child.,1
d06aa529-408d-4b09-9b57-4ab32d89b7b4,Love it,5
